Name,Comment,Time,Likes,Reply Count
Lord Feder,"@VicariousVictor yes but I wasn't speaking about males and female but about femininity and masculinity in both men and women. 
I think Peterson doesn't speak about the femininity in men because in this society the feminine is idolized and pushed as a preferable trait in both men and women. it's the healthy masculinity that is lacking nowadays.",2021-07-22T22:22:29Z,3,
Lord Feder,@Laura Pavone what are you even talking about?? I was speaking of masculinity and femininity not of males and females.,2021-07-22T22:19:30Z,0,
Laura Pavone,"@Peter Sommer sorry, I don't get what you're saying.",2021-07-22T22:07:42Z,0,
Laura Pavone,"@VicariousVictor wow , you make me breath.. thanks for your comprehension, I assure  you it's not that that commune.",2021-07-22T22:04:20Z,0,
VicariousVictor,An example?,2021-07-22T21:57:43Z,0,
Laura Pavone,Those are saying of poor and mean  men.,2021-07-22T21:45:48Z,0,
Joeah89,"@Lau Ste ""We came, we saw, he died"" (manic laughter)",2021-07-22T20:33:07Z,4,
VicariousVictor,"@Lord Feder I don't buy that take, if you actually observe human behavior, chaos definitely manifests itself through male behavior, especially young males. And remember you're talking the realm of myth, which usually functions to reinforce a culture/society, not to necessarily express any reality, or truism. And why all the neglect of the feminine in men? Neither Brand or Peterson really addressed it. It kind of surprised me since Peterson is supposedly a Jungian (anima?). Maybe he just needed Brand to ask him about it, don't know.",2021-07-22T20:20:03Z,29,
TrustWithin,Definitely,2021-07-22T20:18:26Z,0,
Lord Feder,"@Lau Ste if you're interested in the argument you should watch more Peterson lectures. in mythology feminine is represented as chaotic and creative and masculinity as authoritarian and orderly. and that's true because you can see that it's more common for women to be creative and for men to be technical. it's natural.

also ""nightmare person"" made me laugh a lot 😂😂",2021-07-22T20:03:29Z,18,
rideforever,"Systematic Attack > Billionaire Profits
Global corporations wish to destroy all traditional society to increase profits.
It's always about money.
A people's streangth is in family, tradition, nation and institutions, in their blood.
These things are all in the way of Amazon and Facebook profits.
Every single one of them is being attacked.
Woemn become men, Men become women, everythign is mixed up .... until nothing remains except a weak servile slave people that Corporations walk on.
This is an ancient thing.
Assyrians would do this to the people they invaded, they would mix all the races together to destroy their cohesion and destroy their laws .... then the people were servants.
That is what is happening.
It's just about destroying society to make profits for billionares.",2021-07-22T17:25:42Z,0,0
Scott Hayes,"Every time I watch Jordan Peterson, I'm blown away. I would rarely watch Russell Brand, but when I finally did, I found we have different views at times but hot all the time and some times the broken down parts of an issue we agree. So He has great insight as well. If you watch because you agree, your only hurting yourself. die learning! Never stop being a better you, that's a slow painful death, because non of us get out alive!",2021-07-22T17:25:37Z,1,0
Gifted Green,"Sure, let’s pretend a guy with a man bun knows something about masculinity.",2021-07-22T17:24:59Z,0,4
Gifted Green,@MamaMia Russell isn’t an intellectual.,2021-07-22T20:26:07Z,0,
Ordinario,He doesn't have to look like you to be masculine,2021-07-22T17:36:48Z,2,
Gifted Green,@Beawitched Russell should stick to comedy.,2021-07-22T17:32:41Z,0,
Beawitched,mad cause bald,2021-07-22T17:28:56Z,3,
Terintia Flavius,There is definitely a war on men.,2021-07-22T17:24:41Z,1,2
PC Nair,Totally. On women too though,2021-07-22T19:00:46Z,0,
Atom Nous,"It's mostly subconsciously, unintentional. It's understandable but it could go overboard",2021-07-22T18:34:44Z,0,
Green Black,@russell brand please look up cloud seeding !!!!!!!,2021-07-22T17:24:00Z,2,0
Alex,Why don't you just put it up for free on YouTube mate?,2021-07-22T17:23:07Z,0,0
Kaarthik Bekkem (తెలుగు),"Russell, have you ever looked into Jack Donovon's views on Masculinity?",2021-07-22T17:22:28Z,2,1
Idjles Erle,Or David Deida’s “The Superior Man”,2021-07-22T19:48:06Z,1,
Kelly Black,Epic discussion! You express what so many of us actually feel is happening! Even the doll babies. Great talk guys!!!!,2021-07-22T17:22:25Z,14,0
Tom,"Re the idea about women are 'used' in advertising: I think it's more related to demonising of sex and sexuality, also the general demonising of our animal nature. This suppression of our selves comes out as pornography and sexuality/women being used in advertising",2021-07-22T17:22:06Z,3,0
AgentAndroid,Devouring Mother sounds like the name of a Death Metal band,2021-07-22T17:21:50Z,604,12
Gabrielle Tollerson,it really does lol!,2021-07-25T16:24:19Z,0,
The Spotlight Kid,"Great name for a Death Metal band!  ...& for a book or poem by D. H. Lawrence, he did a fair amount based on the Oedipus complex",2021-07-23T17:47:38Z,1,
Jason Smith,Or some boss fight in a dark fantasy game.,2021-07-23T10:23:57Z,3,
Scale Modeling on the cheap,more like shoegaze,2021-07-23T04:54:09Z,2,
Curt Rivadeneira,@Jason Edelman you talkin about Laura Jane Grace and the Devouring Mothers?,2021-07-22T23:57:45Z,4,
Brooklyn,Hahahahaha hahahahahahahaha,2021-07-22T21:00:39Z,1,
gardener,"Pink Floyds song ""Mother"" says it all...",2021-07-22T19:49:43Z,14,
Z Mich,I’d go to that concert.,2021-07-22T19:44:30Z,3,
Alix Patino,😂,2021-07-22T18:41:32Z,4,
boxing elf is,"Whoever takes up this band name and is in a band or is starting a band, never forget that your legend began here!",2021-07-22T18:30:55Z,41,
Frances Day,"I am old and female and I watch youtube all the time, right wing articles only!",2021-07-22T17:21:35Z,3,0
Laffintig,Wow!,2021-07-22T17:21:28Z,0,0
Kris Frederick,"After my Parents divorced, Kurt Cobain taught me how to be a Man as a child.",2021-07-22T17:20:57Z,13,10
AmbuBadger,"@Kris Frederick Well, ammo has been expensive as of late, so I wouldn't be surprised if your scattergun is empty!",2021-07-24T00:03:40Z,0,
Kris Frederick,"@AmbuBadger  I own a shotgun bro, guess what? I'M STILL ALIVE 🎵  Forever in debt to your priceless advice 🎵",2021-07-23T23:41:45Z,0,
Kris Frederick,"@Aaron Fischer I had to as well, obviously mine was a short statement. We all have our own stories. Glad you said that, it goes for every family member or friends at every age. Taking on different roles or finding your own way.",2021-07-23T23:39:19Z,1,
Kris Frederick,"@Ray N. To be a kind human being, treat Women with respect and not be a racist homophobe? WHICH part are you uncomfortable with about becoming common sense? Raymond?",2021-07-23T23:35:06Z,0,
Charlie Brown,i am so sorry for your childhood,2021-07-22T20:15:33Z,0,
ANDROMEDA Maxima,and he made you a broken man because he was one himself? i m sorry you had such a poor reference,2021-07-22T18:53:32Z,1,
AmbuBadger,Don't buy a shotgun bro,2021-07-22T17:53:10Z,5,
Aaron Fischer,My father is still a child...I had to figure out how to be a man on my own.,2021-07-22T17:42:38Z,4,
Charlie Brown,That is very sad.,2021-07-22T17:36:51Z,3,
Ray N.,What a cliche,2021-07-22T17:32:01Z,3,
Ash of the hood,Love this shit ❤👏🌍,2021-07-22T17:20:27Z,0,0
Alden Mann,"Jordan: I would have to think about that for a long time. Translation- What a bloody idiotic  hypothesis, but since I like you, I will not say it out loud.",2021-07-22T17:20:21Z,2,0
World Is Staged,Ever heard of Gematria? Russell?,2021-07-22T17:19:58Z,1,0
SillyRabbit,"When boys were boys, and girls were girls.",2021-07-22T17:19:34Z,1,0
Geronimo1969,Der Konflikt steckt im Menschen selbst indem er sich Idole sucht welchen er dann nacheifert da er mit sich selbst nicht zufrieden ist. Niemand muss hier der schönste sein da das Leben im Inneren von statten geht und das Äußere eigentlich nur eine sekundäre Rolle spielt. Niemand kann heraus aus seiner Haut und auch niemand hat sich dieses Leben ausgesucht welches wir alle gerade in diesem Moment gemeinsam leben. Wir müssen uns hier auf dieser Welt nicht gegenseitig überbieten da sowieso nichts von Dauer ist und wir müssen uns auch nicht das Leben gegenseitig vermiesen da man auch zusammen Spaß haben kann um über sich selbst lachend in Grab zu springen. Es gibt also nicht mehr zu gewinnen außer Spaß und Freude und es gibt nichts anderes zu verlieren außer den Spaß und die Freude an unserem kurzen Dasein und somit kann auch jeder andere 50 Jährige mit mir zusammen kichernd in Pfützen herumspringen ohne sich für sich selbst schämen zu müssen.,2021-07-22T17:19:04Z,0,0
